,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
968,"Wed, Mar 7, 2018",10:30p,Cleveland Cavaliers,113,Denver Nuggets,108,Box Score,,"20,062",
969,"Wed, Mar 7, 2018",10:30p,Orlando Magic,107,Los Angeles Lakers,108,Box Score,,"18,997",
970,"Thu, Mar 8, 2018",7:00p,Brooklyn Nets,125,Charlotte Hornets,111,Box Score,,"14,173",
971,"Thu, Mar 8, 2018",7:30p,Philadelphia 76ers,99,Miami Heat,108,Box Score,,"19,600",
972,"Thu, Mar 8, 2018",8:00p,Boston Celtics,117,Minnesota Timberwolves,109,Box Score,,"18,978",
973,"Thu, Mar 8, 2018",8:00p,Phoenix Suns,87,Oklahoma City Thunder,115,Box Score,,"18,203",
974,"Thu, Mar 8, 2018",10:30p,San Antonio Spurs,107,Golden State Warriors,110,Box Score,,"19,596",
975,"Fri, Mar 9, 2018",7:00p,Chicago Bulls,83,Detroit Pistons,99,Box Score,,"17,406",
976,"Fri, Mar 9, 2018",7:00p,Atlanta Hawks,87,Indiana Pacers,112,Box Score,,"17,923",
977,"Fri, Mar 9, 2018",7:30p,Houston Rockets,105,Toronto Raptors,108,Box Score,,"20,131",
978,"Fri, Mar 9, 2018",8:00p,Utah Jazz,95,Memphis Grizzlies,78,Box Score,,"15,622",
979,"Fri, Mar 9, 2018",8:00p,New York Knicks,112,Milwaukee Bucks,120,Box Score,,"18,717",
980,"Fri, Mar 9, 2018",8:00p,Washington Wizards,116,New Orleans Pelicans,97,Box Score,,"18,143",
981,"Fri, Mar 9, 2018",9:00p,Los Angeles Lakers,116,Denver Nuggets,125,Box Score,,"19,807",
982,"Fri, Mar 9, 2018",10:00p,Golden State Warriors,108,Portland Trail Blazers,125,Box Score,,"19,487",
983,"Fri, Mar 9, 2018",10:00p,Orlando Magic,88,Sacramento Kings,94,Box Score,,"17,583",
984,"Fri, Mar 9, 2018",10:30p,Cleveland Cavaliers,102,Los Angeles Clippers,116,Box Score,,"19,130",
985,"Sat, Mar 10, 2018",5:00p,Phoenix Suns,115,Charlotte Hornets,122,Box Score,,"19,336",
986,"Sat, Mar 10, 2018",7:30p,Washington Wizards,102,Miami Heat,129,Box Score,,"19,689",
987,"Sat, Mar 10, 2018",8:30p,Memphis Grizzlies,80,Dallas Mavericks,114,Box Score,,"19,579",
988,"Sat, Mar 10, 2018",8:30p,San Antonio Spurs,94,Oklahoma City Thunder,104,Box Score,,"18,203",
989,"Sat, Mar 10, 2018",10:30p,Orlando Magic,105,Los Angeles Clippers,113,Box Score,,"16,561",
990,"Sun, Mar 11, 2018",1:00p,Toronto Raptors,132,New York Knicks,106,Box Score,,"19,812",
991,"Sun, Mar 11, 2018",3:30p,Chicago Bulls,129,Atlanta Hawks,122,Box Score,,"15,266",
992,"Sun, Mar 11, 2018",3:30p,Golden State Warriors,103,Minnesota Timberwolves,109,Box Score,,"18,978",
993,"Sun, Mar 11, 2018",4:00p,Utah Jazz,116,New Orleans Pelicans,99,Box Score,,"18,062",
994,"Sun, Mar 11, 2018",5:00p,Sacramento Kings,104,Denver Nuggets,130,Box Score,,"19,520",
995,"Sun, Mar 11, 2018",7:00p,Houston Rockets,105,Dallas Mavericks,82,Box Score,,"20,394",
996,"Sun, Mar 11, 2018",7:30p,Indiana Pacers,99,Boston Celtics,97,Box Score,,"18,624",
997,"Sun, Mar 11, 2018",7:30p,Philadelphia 76ers,120,Brooklyn Nets,97,Box Score,,"16,901",
998,"Sun, Mar 11, 2018",9:00p,Cleveland Cavaliers,113,Los Angeles Lakers,127,Box Score,,"18,997",
999,"Mon, Mar 12, 2018",8:00p,San Antonio Spurs,93,Houston Rockets,109,Box Score,,"18,092",
1000,"Mon, Mar 12, 2018",8:00p,Milwaukee Bucks,121,Memphis Grizzlies,103,Box Score,,"14,112",
1001,"Mon, Mar 12, 2018",8:00p,Sacramento Kings,101,Oklahoma City Thunder,106,Box Score,,"18,203",
1002,"Mon, Mar 12, 2018",10:30p,Miami Heat,99,Portland Trail Blazers,115,Box Score,,"19,786",
1003,"Tue, Mar 13, 2018",7:00p,Indiana Pacers,101,Philadelphia 76ers,98,Box Score,,"20,531",
1004,"Tue, Mar 13, 2018",7:00p,Minnesota Timberwolves,116,Washington Wizards,111,Box Score,,"17,078",
1005,"Tue, Mar 13, 2018",7:30p,Oklahoma City Thunder,119,Atlanta Hawks,107,Box Score,,"16,739",
1006,"Tue, Mar 13, 2018",7:30p,Toronto Raptors,116,Brooklyn Nets,102,Box Score,,"16,654",
1007,"Tue, Mar 13, 2018",7:30p,Dallas Mavericks,110,New York Knicks,97,Box Score,,"18,597",
1008,"Tue, Mar 13, 2018",8:00p,Los Angeles Clippers,112,Chicago Bulls,106,Box Score,,"20,912",
1009,"Tue, Mar 13, 2018",8:00p,Charlotte Hornets,115,New Orleans Pelicans,119,Box Score,,"15,507",
1010,"Tue, Mar 13, 2018",8:30p,Orlando Magic,72,San Antonio Spurs,108,Box Score,,"18,418",
1011,"Tue, Mar 13, 2018",9:00p,Detroit Pistons,79,Utah Jazz,110,Box Score,,"18,306",
1012,"Tue, Mar 13, 2018",10:00p,Cleveland Cavaliers,129,Phoenix Suns,107,Box Score,,"18,055",
1013,"Tue, Mar 13, 2018",10:30p,Denver Nuggets,103,Los Angeles Lakers,112,Box Score,,"18,997",
1014,"Wed, Mar 14, 2018",7:00p,Milwaukee Bucks,117,Orlando Magic,126,Box Score,,"17,713",
1015,"Wed, Mar 14, 2018",8:00p,Washington Wizards,125,Boston Celtics,124,Box Score,2OT,"18,624",
1016,"Wed, Mar 14, 2018",10:00p,Miami Heat,119,Sacramento Kings,123,Box Score,OT,"17,583",
1017,"Wed, Mar 14, 2018",10:30p,Los Angeles Lakers,106,Golden State Warriors,117,Box Score,,"19,596",
1018,"Thu, Mar 15, 2018",7:00p,Toronto Raptors,106,Indiana Pacers,99,Box Score,,"17,923",
1019,"Thu, Mar 15, 2018",7:30p,Charlotte Hornets,129,Atlanta Hawks,117,Box Score,,"14,486",
1020,"Thu, Mar 15, 2018",7:30p,Philadelphia 76ers,118,New York Knicks,110,Box Score,,"18,894",
1021,"Thu, Mar 15, 2018",8:00p,Los Angeles Clippers,96,Houston Rockets,101,Box Score,,"18,055",
1022,"Thu, Mar 15, 2018",8:00p,Chicago Bulls,111,Memphis Grizzlies,110,Box Score,,"16,511",
1023,"Thu, Mar 15, 2018",8:30p,New Orleans Pelicans,93,San Antonio Spurs,98,Box Score,,"18,418",
1024,"Thu, Mar 15, 2018",9:00p,Detroit Pistons,113,Denver Nuggets,120,Box Score,,"18,697",
1025,"Thu, Mar 15, 2018",9:00p,Phoenix Suns,88,Utah Jazz,116,Box Score,,"18,306",
1026,"Thu, Mar 15, 2018",10:00p,Cleveland Cavaliers,105,Portland Trail Blazers,113,Box Score,,"19,806",
1027,"Fri, Mar 16, 2018",7:00p,Boston Celtics,92,Orlando Magic,83,Box Score,,"18,981",
1028,"Fri, Mar 16, 2018",7:00p,Brooklyn Nets,116,Philadelphia 76ers,120,Box Score,,"20,666",
1029,"Fri, Mar 16, 2018",7:30p,Dallas Mavericks,115,Toronto Raptors,122,Box Score,OT,"19,800",
1030,"Fri, Mar 16, 2018",8:00p,Los Angeles Clippers,113,Oklahoma City Thunder,121,Box Score,,"18,203",
1031,"Fri, Mar 16, 2018",10:30p,Sacramento Kings,98,Golden State Warriors,93,Box Score,,"19,596",
1032,"Fri, Mar 16, 2018",10:30p,Miami Heat,92,Los Angeles Lakers,91,Box Score,,"18,997",
1033,"Sat, Mar 17, 2018",6:00p,Atlanta Hawks,117,Milwaukee Bucks,122,Box Score,,"18,717",
1034,"Sat, Mar 17, 2018",7:00p,Houston Rockets,107,New Orleans Pelicans,101,Box Score,,"18,495",
1035,"Sat, Mar 17, 2018",7:00p,Indiana Pacers,102,Washington Wizards,109,Box Score,,"18,249",
1036,"Sat, Mar 17, 2018",7:30p,Dallas Mavericks,106,Brooklyn Nets,114,Box Score,,"13,877",
1037,"Sat, Mar 17, 2018",7:30p,Charlotte Hornets,101,New York Knicks,124,Box Score,,"17,760",
1038,"Sat, Mar 17, 2018",8:00p,Cleveland Cavaliers,114,Chicago Bulls,109,Box Score,,"22,983",
1039,"Sat, Mar 17, 2018",8:00p,Denver Nuggets,94,Memphis Grizzlies,101,Box Score,,"16,501",
1040,"Sat, Mar 17, 2018",8:30p,Minnesota Timberwolves,101,San Antonio Spurs,117,Box Score,,"18,418",
1041,"Sat, Mar 17, 2018",9:00p,Sacramento Kings,97,Utah Jazz,103,Box Score,,"18,306",
1042,"Sat, Mar 17, 2018",10:00p,Golden State Warriors,124,Phoenix Suns,109,Box Score,,"18,055",
1043,"Sat, Mar 17, 2018",10:00p,Detroit Pistons,87,Portland Trail Blazers,100,Box Score,,"19,727",
1044,"Sun, Mar 18, 2018",1:00p,Oklahoma City Thunder,132,Toronto Raptors,125,Box Score,,"19,800",
1045,"Sun, Mar 18, 2018",6:00p,Boston Celtics,89,New Orleans Pelicans,108,Box Score,,"18,277",
1046,"Sun, Mar 18, 2018",7:00p,Houston Rockets,129,Minnesota Timberwolves,120,Box Score,,"18,978",
1047,"Sun, Mar 18, 2018",10:30p,Portland Trail Blazers,122,Los Angeles Clippers,109,Box Score,,"17,776",
1048,"Mon, Mar 19, 2018",7:00p,Milwaukee Bucks,117,Cleveland Cavaliers,124,Box Score,,"20,562",
1049,"Mon, Mar 19, 2018",7:00p,Los Angeles Lakers,100,Indiana Pacers,110,Box Score,,"16,603",
1050,"Mon, Mar 19, 2018",7:00p,Charlotte Hornets,94,Philadelphia 76ers,108,Box Score,,"20,530",
1051,"Mon, Mar 19, 2018",7:30p,Memphis Grizzlies,115,Brooklyn Nets,118,Box Score,,"12,856",
1052,"Mon, Mar 19, 2018",7:30p,Denver Nuggets,141,Miami Heat,149,Box Score,2OT,"19,600",
1053,"Mon, Mar 19, 2018",7:30p,Chicago Bulls,92,New York Knicks,110,Box Score,,"18,835",
1054,"Mon, Mar 19, 2018",9:30p,Golden State Warriors,75,San Antonio Spurs,89,Box Score,,"18,418",
1055,"Mon, Mar 19, 2018",10:00p,Detroit Pistons,106,Sacramento Kings,90,Box Score,,"17,583",
1056,"Tue, Mar 20, 2018",7:00p,Toronto Raptors,93,Orlando Magic,86,Box Score,,"16,228",
1057,"Tue, Mar 20, 2018",8:00p,Oklahoma City Thunder,99,Boston Celtics,100,Box Score,,"18,624",
1058,"Tue, Mar 20, 2018",8:00p,Los Angeles Clippers,109,Minnesota Timberwolves,123,Box Score,,"16,351",
1059,"Tue, Mar 20, 2018",8:00p,Dallas Mavericks,105,New Orleans Pelicans,115,Box Score,,"14,484",
1060,"Tue, Mar 20, 2018",9:00p,Atlanta Hawks,99,Utah Jazz,94,Box Score,,"18,306",
1061,"Tue, Mar 20, 2018",10:00p,Detroit Pistons,115,Phoenix Suns,88,Box Score,,"17,400",
1062,"Tue, Mar 20, 2018",10:30p,Houston Rockets,115,Portland Trail Blazers,111,Box Score,,"20,012",
1063,"Wed, Mar 21, 2018",7:00p,Toronto Raptors,129,Cleveland Cavaliers,132,Box Score,,"20,562",
1064,"Wed, Mar 21, 2018",7:00p,Memphis Grizzlies,105,Philadelphia 76ers,119,Box Score,,"10,411",
1065,"Wed, Mar 21, 2018",7:30p,Charlotte Hornets,111,Brooklyn Nets,105,Box Score,,"10,231",
1066,"Wed, Mar 21, 2018",7:30p,New York Knicks,98,Miami Heat,119,Box Score,,"19,600",
1067,"Wed, Mar 21, 2018",8:00p,Denver Nuggets,135,Chicago Bulls,102,Box Score,,"20,671",
1068,"Wed, Mar 21, 2018",8:00p,Los Angeles Clippers,127,Milwaukee Bucks,120,Box Score,,"17,916",
1069,"Wed, Mar 21, 2018",8:00p,Indiana Pacers,92,New Orleans Pelicans,96,Box Score,,"14,148",
1070,"Wed, Mar 21, 2018",9:30p,Washington Wizards,90,San Antonio Spurs,98,Box Score,,"18,418",
1071,"Thu, Mar 22, 2018",7:00p,Memphis Grizzlies,79,Charlotte Hornets,140,Box Score,,"15,033",
1072,"Thu, Mar 22, 2018",7:00p,Philadelphia 76ers,118,Orlando Magic,98,Box Score,,"17,881",
1073,"Thu, Mar 22, 2018",8:00p,Detroit Pistons,96,Houston Rockets,100,Box Score,OT,"18,055",
1074,"Thu, Mar 22, 2018",8:00p,Los Angeles Lakers,125,New Orleans Pelicans,128,Box Score,,"18,037",
1075,"Thu, Mar 22, 2018",8:30p,Utah Jazz,119,Dallas Mavericks,112,Box Score,,"19,725",
1076,"Thu, Mar 22, 2018",10:00p,Atlanta Hawks,90,Sacramento Kings,105,Box Score,,"17,583",
1077,"Fri, Mar 23, 2018",7:00p,Los Angeles Clippers,104,Indiana Pacers,109,Box Score,,"17,923",
1078,"Fri, Mar 23, 2018",7:00p,Denver Nuggets,108,Washington Wizards,100,Box Score,,"19,016",
1079,"Fri, Mar 23, 2018",7:30p,Phoenix Suns,95,Cleveland Cavaliers,120,Box Score,,"20,562",
1080,"Fri, Mar 23, 2018",7:30p,Minnesota Timberwolves,108,New York Knicks,104,Box Score,,"18,914",
1081,"Fri, Mar 23, 2018",7:30p,Brooklyn Nets,112,Toronto Raptors,116,Box Score,,"19,800",
1082,"Fri, Mar 23, 2018",8:00p,Milwaukee Bucks,118,Chicago Bulls,105,Box Score,,"21,698",
1083,"Fri, Mar 23, 2018",8:00p,Miami Heat,99,Oklahoma City Thunder,105,Box Score,,"18,203",
1084,"Fri, Mar 23, 2018",8:30p,Utah Jazz,120,San Antonio Spurs,124,Box Score,OT,"18,418",
1085,"Fri, Mar 23, 2018",10:00p,Boston Celtics,105,Portland Trail Blazers,100,Box Score,,"19,575",
1086,"Fri, Mar 23, 2018",10:30p,Atlanta Hawks,94,Golden State Warriors,106,Box Score,,"19,596",
1087,"Sat, Mar 24, 2018",6:00p,Minnesota Timberwolves,108,Philadelphia 76ers,120,Box Score,,"20,668",
1088,"Sat, Mar 24, 2018",7:00p,Chicago Bulls,95,Detroit Pistons,117,Box Score,,"19,139",
1089,"Sat, Mar 24, 2018",7:00p,Phoenix Suns,99,Orlando Magic,105,Box Score,,"17,393",
1090,"Sat, Mar 24, 2018",8:00p,New Orleans Pelicans,91,Houston Rockets,114,Box Score,,"18,055",
1091,"Sat, Mar 24, 2018",8:00p,Los Angeles Lakers,100,Memphis Grizzlies,93,Box Score,,"18,119",
1092,"Sat, Mar 24, 2018",8:30p,Charlotte Hornets,102,Dallas Mavericks,98,Box Score,,"20,085",
1093,"Sun, Mar 25, 2018",1:00p,Cleveland Cavaliers,121,Brooklyn Nets,114,Box Score,,"17,732",
1094,"Sun, Mar 25, 2018",3:30p,San Antonio Spurs,103,Milwaukee Bucks,106,Box Score,,"18,717",
1095,"Sun, Mar 25, 2018",5:00p,Miami Heat,107,Indiana Pacers,113,Box Score,OT,"17,923",
1096,"Sun, Mar 25, 2018",6:00p,Boston Celtics,104,Sacramento Kings,93,Box Score,,"17,583",
1097,"Sun, Mar 25, 2018",6:00p,Los Angeles Clippers,117,Toronto Raptors,106,Box Score,,"19,800",
1098,"Sun, Mar 25, 2018",6:00p,New York Knicks,101,Washington Wizards,97,Box Score,,"18,884",
1099,"Sun, Mar 25, 2018",7:00p,Portland Trail Blazers,108,Oklahoma City Thunder,105,Box Score,,"18,203",
1100,"Sun, Mar 25, 2018",8:00p,Atlanta Hawks,99,Houston Rockets,118,Box Score,,"18,055",
1101,"Sun, Mar 25, 2018",8:30p,Utah Jazz,110,Golden State Warriors,91,Box Score,,"19,596",
1102,"Mon, Mar 26, 2018",7:00p,New York Knicks,128,Charlotte Hornets,137,Box Score,OT,"14,487",
1103,"Mon, Mar 26, 2018",7:00p,Los Angeles Lakers,106,Detroit Pistons,112,Box Score,,"18,718",
1104,"Mon, Mar 26, 2018",7:00p,Denver Nuggets,104,Philadelphia 76ers,123,Box Score,,"20,585",
1105,"Mon, Mar 26, 2018",8:00p,Memphis Grizzlies,101,Minnesota Timberwolves,93,Box Score,,"16,290",
1106,"Mon, Mar 26, 2018",10:00p,Boston Celtics,102,Phoenix Suns,94,Box Score,,"18,055",
1107,"Tue, Mar 27, 2018",7:00p,San Antonio Spurs,106,Washington Wizards,116,Box Score,,"19,588",
1108,"Tue, Mar 27, 2018",7:30p,Denver Nuggets,110,Toronto Raptors,114,Box Score,,"19,800",
1109,"Tue, Mar 27, 2018",8:00p,Chicago Bulls,86,Houston Rockets,118,Box Score,,"18,055",
1110,"Tue, Mar 27, 2018",8:00p,Cleveland Cavaliers,79,Miami Heat,98,Box Score,,"20,093",
1111,"Tue, Mar 27, 2018",8:00p,Portland Trail Blazers,107,New Orleans Pelicans,103,Box Score,,"15,426",
1112,"Tue, Mar 27, 2018",10:00p,Dallas Mavericks,103,Sacramento Kings,97,Box Score,,"17,583",
1113,"Tue, Mar 27, 2018",10:30p,Indiana Pacers,92,Golden State Warriors,81,Box Score,,"19,596",
1114,"Tue, Mar 27, 2018",10:30p,Milwaukee Bucks,98,Los Angeles Clippers,105,Box Score,,"19,068",
1115,"Wed, Mar 28, 2018",7:00p,Cleveland Cavaliers,118,Charlotte Hornets,105,Box Score,,"19,474",
1116,"Wed, Mar 28, 2018",7:00p,Brooklyn Nets,111,Orlando Magic,104,Box Score,,"16,517",
1117,"Wed, Mar 28, 2018",7:00p,New York Knicks,101,Philadelphia 76ers,118,Box Score,,"20,655",
1118,"Wed, Mar 28, 2018",8:00p,Portland Trail Blazers,103,Memphis Grizzlies,108,Box Score,,"16,050",
1119,"Wed, Mar 28, 2018",8:00p,Atlanta Hawks,114,Minnesota Timberwolves,126,Box Score,,"16,183",
1120,"Wed, Mar 28, 2018",9:30p,Boston Celtics,97,Utah Jazz,94,Box Score,,"18,306",
1121,"Wed, Mar 28, 2018",10:00p,Los Angeles Clippers,111,Phoenix Suns,99,Box Score,,"17,005",
1122,"Wed, Mar 28, 2018",10:30p,Dallas Mavericks,93,Los Angeles Lakers,103,Box Score,,"18,997",
1123,"Thu, Mar 29, 2018",7:00p,Washington Wizards,92,Detroit Pistons,103,Box Score,,"18,268",
1124,"Thu, Mar 29, 2018",7:30p,Chicago Bulls,92,Miami Heat,103,Box Score,,"19,746",
1125,"Thu, Mar 29, 2018",8:00p,Oklahoma City Thunder,99,San Antonio Spurs,103,Box Score,,"18,418",
1126,"Thu, Mar 29, 2018",10:00p,Indiana Pacers,106,Sacramento Kings,103,Box Score,,"11,360",
1127,"Thu, Mar 29, 2018",10:30p,Milwaukee Bucks,116,Golden State Warriors,107,Box Score,,"19,596",
1128,"Fri, Mar 30, 2018",7:00p,Chicago Bulls,90,Orlando Magic,82,Box Score,,"18,918",
1129,"Fri, Mar 30, 2018",7:30p,Philadelphia 76ers,101,Atlanta Hawks,91,Box Score,,"16,579",
1130,"Fri, Mar 30, 2018",8:00p,New Orleans Pelicans,102,Cleveland Cavaliers,107,Box Score,,"20,562",
1131,"Fri, Mar 30, 2018",8:00p,Phoenix Suns,103,Houston Rockets,104,Box Score,,"18,055",
1132,"Fri, Mar 30, 2018",8:00p,Denver Nuggets,126,Oklahoma City Thunder,125,Box Score,OT,"18,203",
1133,"Fri, Mar 30, 2018",8:30p,Minnesota Timberwolves,93,Dallas Mavericks,92,Box Score,,"20,244",
1134,"Fri, Mar 30, 2018",9:00p,Memphis Grizzlies,97,Utah Jazz,107,Box Score,,"18,306",
1135,"Fri, Mar 30, 2018",10:30p,Milwaukee Bucks,124,Los Angeles Lakers,122,Box Score,OT,"18,997",
1136,"Fri, Mar 30, 2018",10:30p,Los Angeles Clippers,96,Portland Trail Blazers,105,Box Score,,"20,013",
1137,"Sat, Mar 31, 2018",3:00p,Charlotte Hornets,93,Washington Wizards,107,Box Score,,"19,071",
1138,"Sat, Mar 31, 2018",5:00p,Detroit Pistons,115,New York Knicks,109,Box Score,,"19,812",
1139,"Sat, Mar 31, 2018",7:30p,Toronto Raptors,99,Boston Celtics,110,Box Score,,"18,624",
1140,"Sat, Mar 31, 2018",8:00p,Brooklyn Nets,110,Miami Heat,109,Box Score,OT,"19,600",
1141,"Sat, Mar 31, 2018",10:00p,Golden State Warriors,112,Sacramento Kings,96,Box Score,,"17,583",
1142,"Sun, Apr 1, 2018",1:00p,Philadelphia 76ers,119,Charlotte Hornets,102,Box Score,,"17,005",
1143,"Sun, Apr 1, 2018",3:30p,Washington Wizards,94,Chicago Bulls,113,Box Score,,"20,466",
1144,"Sun, Apr 1, 2018",3:30p,Indiana Pacers,111,Los Angeles Clippers,104,Box Score,,"15,866",
1145,"Sun, Apr 1, 2018",3:30p,Houston Rockets,83,San Antonio Spurs,100,Box Score,,"18,418",
1146,"Sun, Apr 1, 2018",6:00p,Orlando Magic,88,Atlanta Hawks,94,Box Score,,"13,587",
1147,"Sun, Apr 1, 2018",6:00p,Detroit Pistons,108,Brooklyn Nets,96,Box Score,,"16,097",
1148,"Sun, Apr 1, 2018",6:00p,Dallas Mavericks,87,Cleveland Cavaliers,98,Box Score,,"20,562",
1149,"Sun, Apr 1, 2018",6:00p,Oklahoma City Thunder,109,New Orleans Pelicans,104,Box Score,,"18,500",
1150,"Sun, Apr 1, 2018",7:00p,Utah Jazz,121,Minnesota Timberwolves,97,Box Score,,"18,978",
1151,"Sun, Apr 1, 2018",8:00p,Milwaukee Bucks,125,Denver Nuggets,128,Box Score,OT,"19,520",
1152,"Sun, Apr 1, 2018",8:30p,Phoenix Suns,107,Golden State Warriors,117,Box Score,,"19,596",
1153,"Sun, Apr 1, 2018",9:00p,Memphis Grizzlies,98,Portland Trail Blazers,113,Box Score,,"19,545",
1154,"Sun, Apr 1, 2018",9:30p,Sacramento Kings,84,Los Angeles Lakers,83,Box Score,,"18,997",
1155,"Tue, Apr 3, 2018",7:00p,Toronto Raptors,106,Cleveland Cavaliers,112,Box Score,,"20,562",
1156,"Tue, Apr 3, 2018",7:00p,Brooklyn Nets,95,Philadelphia 76ers,121,Box Score,,"20,710",
1157,"Tue, Apr 3, 2018",7:30p,Atlanta Hawks,98,Miami Heat,101,Box Score,,"19,600",
1158,"Tue, Apr 3, 2018",7:30p,Orlando Magic,97,New York Knicks,73,Box Score,,"19,812",
1159,"Tue, Apr 3, 2018",8:00p,Charlotte Hornets,114,Chicago Bulls,120,Box Score,,"20,139",
1160,"Tue, Apr 3, 2018",8:00p,Washington Wizards,104,Houston Rockets,120,Box Score,,"18,055",
1161,"Tue, Apr 3, 2018",8:00p,Boston Celtics,102,Milwaukee Bucks,106,Box Score,,"16,188",
1162,"Tue, Apr 3, 2018",8:00p,Golden State Warriors,111,Oklahoma City Thunder,107,Box Score,,"18,203",
1163,"Tue, Apr 3, 2018",8:30p,Portland Trail Blazers,109,Dallas Mavericks,115,Box Score,,"19,624",
1164,"Tue, Apr 3, 2018",9:00p,Indiana Pacers,104,Denver Nuggets,107,Box Score,,"14,743",
1165,"Tue, Apr 3, 2018",9:00p,Los Angeles Lakers,110,Utah Jazz,117,Box Score,,"18,306",
1166,"Tue, Apr 3, 2018",10:00p,Sacramento Kings,94,Phoenix Suns,97,Box Score,,"16,826",
1167,"Tue, Apr 3, 2018",10:30p,San Antonio Spurs,110,Los Angeles Clippers,113,Box Score,,"17,449",
1168,"Wed, Apr 4, 2018",7:00p,Philadelphia 76ers,115,Detroit Pistons,108,Box Score,,"18,395",
1169,"Wed, Apr 4, 2018",7:00p,Dallas Mavericks,100,Orlando Magic,105,Box Score,,"18,112",
1170,"Wed, Apr 4, 2018",7:30p,Miami Heat,115,Atlanta Hawks,86,Box Score,,"16,696",
1171,"Wed, Apr 4, 2018",8:00p,Memphis Grizzlies,95,New Orleans Pelicans,123,Box Score,,"16,521",
1172,"Wed, Apr 4, 2018",8:00p,Boston Celtics,78,Toronto Raptors,96,Box Score,,"19,963",
1173,"Wed, Apr 4, 2018",10:30p,San Antonio Spurs,112,Los Angeles Lakers,122,Box Score,OT,"18,997",
1174,"Thu, Apr 5, 2018",7:00p,Golden State Warriors,106,Indiana Pacers,126,Box Score,,"17,923",
1175,"Thu, Apr 5, 2018",8:00p,Washington Wizards,115,Cleveland Cavaliers,119,Box Score,,"20,562",
1176,"Thu, Apr 5, 2018",8:00p,Portland Trail Blazers,94,Houston Rockets,96,Box Score,,"18,055",
1177,"Thu, Apr 5, 2018",8:00p,Brooklyn Nets,119,Milwaukee Bucks,111,Box Score,,"18,378",
1178,"Thu, Apr 5, 2018",9:00p,Los Angeles Clippers,95,Utah Jazz,117,Box Score,,"18,306",
1179,"Thu, Apr 5, 2018",10:30p,Minnesota Timberwolves,96,Denver Nuggets,100,Box Score,,"16,415",
1180,"Fri, Apr 6, 2018",7:00p,Dallas Mavericks,106,Detroit Pistons,113,Box Score,OT,"18,768",
1181,"Fri, Apr 6, 2018",7:00p,Charlotte Hornets,137,Orlando Magic,100,Box Score,,"17,018",
1182,"Fri, Apr 6, 2018",7:00p,Cleveland Cavaliers,130,Philadelphia 76ers,132,Box Score,,"20,769",
1183,"Fri, Apr 6, 2018",7:00p,Atlanta Hawks,103,Washington Wizards,97,Box Score,,"19,557",
1184,"Fri, Apr 6, 2018",7:30p,Chicago Bulls,104,Boston Celtics,111,Box Score,,"18,624",
1185,"Fri, Apr 6, 2018",7:30p,Miami Heat,98,New York Knicks,122,Box Score,,"19,569",
1186,"Fri, Apr 6, 2018",7:30p,Indiana Pacers,73,Toronto Raptors,92,Box Score,,"19,924",
1187,"Fri, Apr 6, 2018",8:00p,Sacramento Kings,94,Memphis Grizzlies,93,Box Score,,"16,527",
1188,"Fri, Apr 6, 2018",10:00p,New Orleans Pelicans,122,Phoenix Suns,103,Box Score,,"18,055",
1189,"Fri, Apr 6, 2018",10:30p,Minnesota Timberwolves,113,Los Angeles Lakers,96,Box Score,,"18,997",
1190,"Sat, Apr 7, 2018",3:30p,Denver Nuggets,134,Los Angeles Clippers,115,Box Score,,"16,166",
1191,"Sat, Apr 7, 2018",7:30p,Milwaukee Bucks,115,New York Knicks,102,Box Score,,"19,812",
1192,"Sat, Apr 7, 2018",8:00p,Brooklyn Nets,124,Chicago Bulls,96,Box Score,,"21,669",
1193,"Sat, Apr 7, 2018",8:30p,New Orleans Pelicans,126,Golden State Warriors,120,Box Score,,"19,596",
1194,"Sat, Apr 7, 2018",8:30p,Oklahoma City Thunder,108,Houston Rockets,102,Box Score,,"18,055",
1195,"Sat, Apr 7, 2018",9:00p,Portland Trail Blazers,105,San Antonio Spurs,116,Box Score,,"18,610",
1196,"Sun, Apr 8, 2018",1:00p,Atlanta Hawks,112,Boston Celtics,106,Box Score,,"18,624",
1197,"Sun, Apr 8, 2018",1:00p,Indiana Pacers,123,Charlotte Hornets,117,Box Score,,"16,629",
1198,"Sun, Apr 8, 2018",1:00p,Dallas Mavericks,97,Philadelphia 76ers,109,Box Score,,"20,846",
1199,"Sun, Apr 8, 2018",3:30p,Detroit Pistons,117,Memphis Grizzlies,130,Box Score,,"16,044",
1200,"Sun, Apr 8, 2018",6:00p,Utah Jazz,112,Los Angeles Lakers,97,Box Score,,"18,997",
1201,"Sun, Apr 8, 2018",6:00p,Orlando Magic,101,Toronto Raptors,112,Box Score,,"19,948",
1202,"Sun, Apr 8, 2018",9:00p,Golden State Warriors,117,Phoenix Suns,100,Box Score,,"18,055",
1203,"Mon, Apr 9, 2018",7:00p,Toronto Raptors,108,Detroit Pistons,98,Box Score,,"17,529",
1204,"Mon, Apr 9, 2018",7:30p,Chicago Bulls,105,Brooklyn Nets,114,Box Score,,"16,187",
1205,"Mon, Apr 9, 2018",7:30p,Oklahoma City Thunder,115,Miami Heat,93,Box Score,,"19,600",
1206,"Mon, Apr 9, 2018",7:30p,Cleveland Cavaliers,123,New York Knicks,109,Box Score,,"19,449",
