,Unnamed: 0,id,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob,actual_spread,pred_spread,hw_prob,margin,spread_diff_vegas,vegas_spread_winprob,bet_size,pred_error,spread_outcome,bet_outcome
650,650,650,324,Brooklyn,88,700,Utah,118,-1100,232.5,227.0,-8.5,-13.0,0.12,0.8800000000000001,30,4.656852110978861,0.374043732488811,-30,17.65685211097886,0.11009999999999998,-0.19219750000000002,-34.65685211097886,-1,1
651,651,651,325,Portland,125,-145,Miami,122,125,219.0,216.0,-4.0,2.5,0.5711159737417943,0.4288840262582056,-3,-3.660080668917308,0.59964152993074,3,-6.160080668917308,0.6656,0.07443999999999994,6.660080668917308,1,1
652,652,652,325,Washington,102,120,NewYork,106,-140,226.5,224.0,-2.5,-2.5,0.437956204379562,0.562043795620438,4,-4.314446730922022,0.616975935405009,-4,-1.8144467309220218,0.5501,0.013802500000000023,0.3144467309220218,1,1
653,653,653,325,LAClippers,98,-120,SanAntonio,85,100,221.5,220.0,6.0,1.0,0.5217391304347826,0.4782608695652174,-13,1.5554830754127855,0.4572855296291183,13,0.5554830754127855,0.48460000000000003,0.0,11.444516924587214,1,0
654,654,654,325,GoldenState,119,165,Sacramento,141,-185,223.0,229.0,-2.5,-4.5,0.3676233473073202,0.6323766526926797,22,-3.990729254577001,0.6084274287329208,-22,0.5092707454229992,0.4859,0.0,-18.009270745423,-1,0
655,655,655,325,Philadelphia,109,-240,LALakers,101,200,211.5,214.0,4.5,6.0,0.6792452830188679,0.320754716981132,-8,6.777128491528369,0.3201110917860645,8,0.7771284915283694,0.47850000000000004,0.0,1.2228715084716306,1,0
656,656,656,326,Brooklyn,113,-290,Detroit,111,245,223.5,217.5,5.5,6.5,0.7195253505933118,0.2804746494066882,-2,5.663310568383663,0.3480563904535467,2,-0.8366894316163371,0.5232,0.0,-3.663310568383663,-1,0
657,657,657,326,Boston,122,200,Milwaukee,114,-240,232.5,235.5,-5.0,-6.0,0.320754716981132,0.6792452830188679,-8,-16.852479000321743,0.8774309905571114,8,-10.852479000321743,0.7745,0.13161249999999994,24.852479000321743,1,1
658,658,658,326,Phoenix,104,-170,Toronto,100,150,223.5,225.0,4.5,3.5,0.6115107913669064,0.3884892086330935,-4,19.634047369918186,0.0878566670295462,4,16.134047369918186,0.13129999999999997,-0.18106750000000005,-15.634047369918186,-1,1
659,659,659,326,Denver,113,-140,NewOrleans,108,120,230.5,231.5,2.5,2.5,0.562043795620438,0.437956204379562,-5,5.026766917765276,0.3644182802067525,5,2.5267669177652756,0.4304,-0.024040000000000006,-0.026766917765275622,-1,1
660,660,660,326,Houston,101,150,Minnesota,107,-170,226.0,230.0,-3.5,-4.0,0.3884892086330935,0.6115107913669064,6,-15.969587019447262,0.8646280014572785,-6,-11.969587019447262,0.7971,0.1434775,9.969587019447262,1,1
661,661,661,326,Portland,112,-550,Orlando,105,425,219.5,215.0,11.0,9.5,0.8162544169611309,0.1837455830388692,-7,4.22398880661202,0.3854072833489439,7,-5.27601119338798,0.643,0.06257500000000005,2.77601119338798,1,1
662,662,662,326,Miami,105,-165,Charlotte,110,145,217.0,212.5,2.5,2.0,0.6040343668285393,0.3959656331714605,5,2.458418455747644,0.4326835571599783,-5,0.45841845574764406,0.48729999999999996,0.0,-7.458418455747644,-1,0
663,663,663,326,Indiana,109,-125,Dallas,94,105,226.5,225.0,-4.5,1.5,0.5324675324675325,0.4675324675324675,-15,-8.230081784352826,0.7148439278266223,15,-9.730081784352826,0.7504,0.11896,23.230081784352826,1,1
664,664,664,326,Memphis,114,400,Utah,117,-500,226.5,229.0,-10.5,-10.0,0.1935483870967742,0.8064516129032258,3,2.0849617022111744,0.4428329673252597,-3,12.084961702211174,0.2007,-0.1446325,-5.084961702211174,-1,1
665,665,665,326,Atlanta,124,-265,GoldenState,108,225,231.0,218.0,3.5,7.0,0.7023445463812437,0.2976554536187564,-16,8.362451207538145,0.2820640486631509,16,1.362451207538145,0.46230000000000004,-0.007292499999999958,7.637548792461855,1,0
666,666,666,326,Cleveland,86,165,LALakers,100,-185,213.5,206.5,-4.5,-4.0,0.3676233473073202,0.6323766526926797,14,-15.126321603001482,0.851570911472622,-14,-11.126321603001482,0.7801,0.1345525,1.1263216030014824,1,1
667,667,667,327,Detroit,92,180,Washington,106,-210,227.0,224.5,-3.5,-5.5,0.3452115812917595,0.6547884187082406,14,-1.7476765147049855,0.5479681100791058,-14,3.7523234852950145,0.3972,-0.04146999999999995,-12.252323485295015,-1,1
668,668,668,327,Houston,129,155,Minnesota,107,-175,227.5,229.5,-5.0,-4.5,0.3812824956672443,0.6187175043327556,-22,-15.969587019447262,0.8646280014572785,22,-11.469587019447262,0.7871,0.13822750000000003,37.96958701944726,1,1
669,669,669,327,NewYork,102,-135,Milwaukee,96,115,223.5,217.5,-9.5,2.5,0.552594002855783,0.447405997144217,-6,-11.995879766640796,0.7959670597452422,6,-14.495879766640796,0.843,0.167575,17.995879766640797,1,1
670,670,670,327,Chicago,104,100,SanAntonio,120,-120,223.0,219.5,-3.0,-1.0,0.4782608695652174,0.5217391304347826,16,0.0442590843959795,0.4987822901627717,-16,1.0442590843959796,0.47109999999999996,-0.002672499999999978,-16.04425908439598,-1,1
671,671,671,327,Dallas,103,170,NewOrleans,112,-190,228.5,224.0,1.5,-5.5,0.361145703611457,0.6388542963885429,9,6.11983379048676,0.3364915230331512,-9,11.61983379048676,0.20989999999999998,-0.13980250000000005,-15.11983379048676,-1,1
672,672,672,327,Boston,111,-255,OklahomaCity,94,215,220.0,216.5,9.5,6.0,0.6935031297215627,0.3064968702784372,-17,-0.1760096236898496,0.5048424797454623,17,-6.17600962368985,0.6659999999999999,0.07464999999999998,17.17600962368985,1,1
673,673,673,327,Memphis,110,350,Utah,126,-420,228.0,227.5,-10.5,-9.0,0.2157676348547718,0.7842323651452283,16,2.0849617022111744,0.4428329673252597,-16,11.084961702211174,0.2207,-0.13413249999999996,-18.084961702211174,-1,1
674,674,674,327,Cleveland,98,325,Sacramento,100,-390,221.5,225.5,-7.0,-9.0,0.2281722933643771,0.7718277066356227,2,-6.553189493184658,0.6743453743111307,-2,2.446810506815342,0.4325,-0.022937500000000024,4.553189493184658,1,0
675,675,675,327,Philadelphia,112,195,LAClippers,122,-225,223.0,221.5,-4.0,-5.5,0.3286978508217446,0.6713021491782554,10,8.381370803310022,0.2816234271073093,-10,13.881370803310022,0.16749999999999998,-0.16206250000000003,-18.38137080331002,-1,1
676,676,676,328,Phoenix,101,-250,Charlotte,97,210,221.0,219.5,5.0,7.0,0.6888888888888889,0.311111111111111,-4,11.12339710769179,0.2215018651680623,4,4.12339710769179,0.3873,-0.04666750000000005,-7.12339710769179,-1,1
677,677,677,328,Portland,122,-135,Toronto,117,115,229.0,229.0,2.0,2.5,0.552594002855783,0.447405997144217,-5,8.48490606784409,0.2792180736132145,5,5.98490606784409,0.3388,-0.07213000000000001,-3.48490606784409,-1,1
678,678,678,328,Atlanta,102,175,Denver,126,-200,228.5,221.0,-4.5,-5.0,0.3529411764705882,0.6470588235294118,24,-5.288914478485348,0.6423520005220206,-24,-0.28891447848534835,0.508,0.0,-18.71108552151465,-1,0
679,679,679,328,Orlando,93,240,LALakers,96,-280,208.0,208.0,-7.5,-7.0,0.2852852852852853,0.7147147147147147,3,-13.041572143295609,0.8157851770755906,-3,-6.041572143295609,0.6626000000000001,0.07286500000000004,10.041572143295609,1,1
680,680,680,329,Indiana,124,-280,Washington,132,240,236.5,230.0,2.0,7.0,0.7147147147147147,0.2852852852852853,8,3.7429793447387234,0.3981507789613128,-8,-3.2570206552612766,0.5895,0.03448749999999997,-11.742979344738723,-1,0
681,681,681,329,Minnesota,107,500,Brooklyn,112,-700,239.0,239.5,-11.0,-10.5,0.1599999999999999,0.84,5,-7.357129734433233,0.6940587884031038,-5,3.142870265566767,0.41359999999999997,-0.03286,2.357129734433233,1,0
682,682,682,329,Miami,98,-160,NewYork,88,140,208.0,206.0,4.0,3.5,0.5962732919254659,0.4037267080745341,-10,0.3205405360520981,0.4911816029048651,10,-3.179459463947902,0.5873999999999999,0.03338499999999999,9.679459463947902,1,1
683,683,683,329,NewOrleans,115,130,Boston,109,-150,230.5,229.5,-5.5,-3.0,0.4201680672268907,0.5798319327731092,-6,5.219461822576356,0.3594374448227408,6,8.219461822576356,0.2841,-0.10084749999999998,0.7805381774236437,1,0
684,684,684,329,Memphis,120,-370,Houston,110,310,221.5,226.5,5.5,8.0,0.7634625062908907,0.2365374937091091,-10,17.227072288750737,0.1174021380107388,10,9.227072288750737,0.26080000000000003,-0.11308,-7.227072288750737,-1,1
685,685,685,329,Dallas,127,-700,OklahomaCity,106,500,216.5,221.0,9.5,11.5,0.84,0.1599999999999999,-21,13.51512202694798,0.1756482682234041,21,2.0151220269479797,0.4444,-0.01668999999999995,7.48487797305202,1,0
686,686,686,329,Toronto,104,-210,Detroit,118,180,219.0,215.0,5.0,5.5,0.6547884187082406,0.3452115812917595,14,-8.114158992657005,0.7121228828333286,-14,-13.614158992657005,0.8278,0.159595,-5.885841007342995,-1,0
687,687,687,329,Sacramento,132,120,SanAntonio,115,-140,227.0,229.5,-4.0,-2.5,0.437956204379562,0.562043795620438,-17,-5.413406722622387,0.6455516980088372,17,-2.913406722622387,0.5802,0.02960500000000006,22.413406722622387,1,1
688,688,688,329,Cleveland,75,1100,Utah,114,-2500,222.0,221.5,-15.0,-16.5,0.0797546012269938,0.9202453987730062,39,-6.944449648535614,0.6840049187973578,-39,9.555550351464387,0.25349999999999995,-0.11691250000000007,-32.05555035146438,-1,1
689,689,689,329,Chicago,102,105,GoldenState,116,-125,224.5,229.0,4.5,-2.0,0.4675324675324675,0.5324675324675325,14,7.096559024020654,0.3122729457994732,-14,9.096559024020653,0.26380000000000003,-0.11150499999999998,-21.096559024020653,-1,1
690,690,690,329,Milwaukee,105,-140,LAClippers,129,120,229.5,229.5,-1.0,2.5,0.562043795620438,0.437956204379562,24,5.770242837029359,0.3453343388058409,-24,3.2702428370293593,0.4102,-0.034645,-29.770242837029357,-1,1
691,691,691,330,Charlotte,114,-180,Washington,104,160,231.5,224.5,2.5,4.5,0.6256684491978609,0.374331550802139,-10,-0.1752672263482377,0.5048220554722759,10,-4.675267226348238,0.6273,0.05433249999999999,10.175267226348238,1,1
692,692,692,330,Philadelphia,95,190,Denver,104,-220,222.0,219.5,-3.5,-5.0,0.3340292275574112,0.6659707724425887,9,4.513706151111345,0.37779005420422,-9,9.513706151111345,0.25439999999999996,-0.11644000000000003,-13.513706151111345,-1,1
693,693,693,330,Atlanta,110,190,Phoenix,117,-220,222.5,222.0,-5.5,-5.5,0.3340292275574112,0.6659707724425887,7,-7.708886141033548,0.7025148578189955,-7,-2.208886141033548,0.5609999999999999,0.019524999999999928,0.7088861410335481,1,1
694,694,694,330,Orlando,103,500,LAClippers,96,-700,218.5,215.5,-10.5,-11.0,0.1599999999999999,0.84,-7,-11.437329831513956,0.7848800993397447,7,-0.43732983151395644,0.5121,0.0,18.437329831513956,1,0
695,695,695,331,Miami,92,-125,Indiana,87,105,217.0,217.0,1.5,1.5,0.5324675324675325,0.4675324675324675,-5,-1.4598281153393171,0.5400968829949611,5,-2.959828115339317,0.5813999999999999,0.030234999999999946,6.459828115339317,1,1
696,696,696,331,Portland,124,-310,Detroit,101,260,219.5,221.5,6.0,7.5,0.7313237221494101,0.2686762778505897,-23,1.5466650939744406,0.4575267569443348,23,-5.953334906025559,0.6604,0.07170999999999998,21.45333490602556,1,1
697,697,697,331,Houston,108,700,Brooklyn,120,-1100,232.0,229.0,-14.0,-12.5,0.12,0.8800000000000001,12,-22.15079873509314,0.9366991881564928,-12,-9.65079873509314,0.7485999999999999,0.11801499999999993,10.15079873509314,1,1
698,698,698,331,Dallas,113,100,Boston,108,-120,224.5,225.0,1.0,-1.0,0.4782608695652174,0.5217391304347826,-5,12.515213631850472,0.1940362462273137,5,13.515213631850472,0.17400000000000004,-0.15864999999999999,-7.515213631850472,-1,1
699,699,699,331,Utah,111,-230,Memphis,107,195,229.5,225.5,8.5,6.0,0.6727813584531482,0.3272186415468517,-4,-4.436797739785888,0.6201923667917577,4,-10.436797739785888,0.7657,0.1269925,8.436797739785888,1,1
700,700,700,331,NewYork,101,-155,Minnesota,102,135,221.0,217.5,3.0,3.0,0.5882115462252725,0.4117884537747275,1,1.8763523177397927,0.4485191464102309,-1,-1.1236476822602073,0.5311,0.003827499999999973,-2.8763523177397925,-1,0
701,701,701,331,Toronto,103,-335,OklahomaCity,113,275,224.0,221.0,8.0,7.5,0.7427937915742794,0.2572062084257206,10,-5.967938571930847,0.6596770756148989,-10,-13.467938571930848,0.8251999999999999,0.15822999999999995,-4.032061428069153,-1,0
702,702,702,331,Sacramento,106,120,SanAntonio,120,-140,232.0,230.5,-3.0,-2.5,0.437956204379562,0.562043795620438,14,-5.413406722622387,0.6455516980088372,-14,-2.913406722622387,0.5802,0.02960500000000006,-8.586593277377613,-1,0
703,703,703,331,Milwaukee,112,-380,LALakers,97,320,223.5,222.5,8.0,8.5,0.7687861271676301,0.2312138728323699,-15,4.166000525247707,0.386937337335411,15,-4.333999474752293,0.6183000000000001,0.04960750000000005,10.833999474752293,1,1
704,704,704,331,Chicago,116,320,Phoenix,121,-380,221.0,216.0,-7.0,-8.5,0.2312138728323699,0.7687861271676301,5,-8.974778324551039,0.7320254264286828,-5,-0.4747783245510391,0.5132,0.0,3.974778324551039,1,0
705,705,705,401,Philadelphia,114,-500,Cleveland,94,400,213.0,214.5,9.0,9.5,0.8064516129032258,0.1935483870967742,-20,20.72753207574249,0.0764324457992036,20,11.227532075742491,0.2178,-0.13565500000000005,-0.7275320757424915,-1,1
706,706,706,401,Washington,91,-115,Detroit,120,-105,224.5,219.5,3.0,-1.0,0.5108342361863488,0.4891657638136511,29,-0.6041595228697281,0.5166175901117552,-29,0.39584047713027193,0.489,0.0,-28.39584047713027,-1,0
707,707,707,401,Charlotte,89,120,Brooklyn,111,-140,229.5,224.0,-3.5,-2.5,0.437956204379562,0.562043795620438,22,-6.442737317601629,0.6715968041344684,-22,-3.9427373176016287,0.6079,0.04414750000000002,-15.55726268239837,-1,0
708,708,708,401,GoldenState,109,130,Miami,116,-150,219.0,217.5,-2.5,-3.0,0.4201680672268907,0.5798319327731092,7,-8.582276715414904,0.7230349123107603,-7,-5.5822767154149044,0.6509,0.06672250000000006,1.5822767154149044,1,1
709,709,709,401,Orlando,115,180,NewOrleans,110,-210,224.5,213.0,-10.0,-5.0,0.3452115812917595,0.6547884187082406,-5,-9.102309547159996,0.7349146586186177,5,-4.1023095471599955,0.6121,0.046352499999999984,14.102309547159996,1,1
710,710,710,401,Atlanta,134,-105,SanAntonio,129,-115,222.5,223.5,-1.0,-1.0,0.4891657638136511,0.5108342361863488,-5,1.3101512679134704,0.4640024543355886,5,2.3101512679134704,0.4363,-0.020942499999999975,3.6898487320865296,1,0
711,711,711,401,Denver,101,110,LAClippers,94,-130,226.5,220.0,1.5,-2.0,0.4572564612326044,0.5427435387673957,-7,2.69174663341132,0.4263644439872618,7,4.69174663341132,0.37229999999999996,-0.05454249999999997,4.30825336658868,1,0
712,712,712,402,GoldenState,77,175,Toronto,130,-200,228.5,219.5,4.5,-5.5,0.3529411764705882,0.6470588235294118,53,3.5627100213464926,0.4029556338172569,-53,9.062710021346494,0.26459999999999995,-0.11108500000000002,-56.56271002134649,-1,1
713,713,713,402,Houston,102,575,Boston,118,-850,223.5,223.0,-10.0,-12.0,0.1420560747663551,0.8579439252336449,16,-14.165258122293467,0.8356942223585135,-16,-2.1652581222934675,0.5598000000000001,0.01889500000000004,-1.8347418777065325,-1,0
714,714,714,402,Dallas,99,-200,NewYork,86,175,214.5,213.0,5.5,5.0,0.6470588235294118,0.3529411764705882,-13,7.658614398169528,0.298687099443821,13,2.6586143981695276,0.42679999999999996,-0.025930000000000033,5.341385601830472,1,0
715,715,715,402,Charlotte,114,170,Indiana,97,-190,223.0,218.0,-4.0,-5.0,0.361145703611457,0.6388542963885429,-17,-5.0941645898743175,0.6373264899470389,17,-0.09416458987431753,0.5025999999999999,0.0,22.094164589874318,1,0
716,716,716,402,Minnesota,108,215,Memphis,120,-255,232.0,232.5,-7.5,-6.5,0.3064968702784372,0.6935031297215627,12,-4.785239325665546,0.6293062546063164,-12,1.7147606743344541,0.4526,-0.012384999999999974,-7.214760674334454,-1,1
717,717,717,402,Atlanta,126,-120,NewOrleans,103,100,223.5,213.0,1.5,1.5,0.5217391304347826,0.4782608695652174,-23,0.9137704580672844,0.4748758257347578,23,-0.5862295419327156,0.5162,0.0,22.086229541932717,1,0
718,718,718,402,Chicago,106,525,Utah,113,-750,228.0,224.5,-14.0,-11.0,0.1534988713318284,0.8465011286681716,7,3.890487632880054,0.3942305502555661,-7,14.890487632880054,0.15059999999999996,-0.17093500000000003,-10.890487632880054,-1,1
719,719,719,402,OklahomaCity,103,825,Phoenix,140,-1450,220.0,221.0,-12.0,-14.0,0.1035923141186299,0.8964076858813702,37,-17.19386285434941,0.8821461240622588,-37,-3.1938628543494083,0.5878,0.033595000000000035,-19.80613714565059,-1,0
720,720,720,402,Milwaukee,127,-150,Portland,109,130,239.0,240.5,5.0,3.0,0.5798319327731092,0.4201680672268907,-18,10.63174782435658,0.2317109135312127,18,7.63174782435658,0.29810000000000003,-0.09349749999999998,7.36825217564342,1,0
721,721,721,402,LALakers,115,170,Sacramento,94,-190,222.0,221.0,-4.0,-4.5,0.361145703611457,0.6388542963885429,-21,7.3972140910294675,0.304972244835119,21,11.897214091029468,0.20430000000000004,-0.1427425,13.602785908970532,1,0
722,722,722,403,Dallas,109,-220,Washington,87,190,229.5,229.0,6.5,6.0,0.6659707724425887,0.3340292275574112,-22,10.797143110304194,0.2282475443065756,22,4.797143110304194,0.36950000000000005,-0.05601249999999997,11.202856889695806,1,0
723,723,723,403,Cleveland,101,650,Miami,115,-1000,204.0,209.5,-11.0,-12.0,0.127906976744186,0.8720930232558138,14,-11.14473695402256,0.7789353539466042,-14,0.8552630459774395,0.47629999999999995,0.0,-2.8552630459774395,-1,0
724,724,724,403,Minnesota,113,750,Philadelphia,122,-1200,228.0,225.5,-11.5,-14.0,0.1130434782608695,0.8869565217391304,9,-17.65927806944861,0.8883654480755852,-9,-3.659278069448611,0.6003000000000001,0.04015750000000005,8.659278069448611,1,1
725,725,725,403,NewYork,125,-145,Detroit,81,125,205.5,202.5,2.5,2.5,0.5711159737417943,0.4288840262582056,-44,2.534369189264937,0.4306246482530642,44,0.03436918926493693,0.499,0.0,41.465630810735064,1,0
726,726,726,403,Indiana,139,220,SanAntonio,133,-260,222.5,222.5,-5.5,-7.0,0.3020134228187919,0.6979865771812079,-6,-0.5379491652325236,0.5147973410337149,6,6.462050834767476,0.3268,-0.07843000000000004,6.537949165232524,1,0
727,727,727,403,Orlando,91,925,Utah,137,-1700,216.5,216.5,-16.0,-15.5,0.0936280884265279,0.906371911573472,46,-4.859700188829738,0.6312446866124256,-46,10.640299811170262,0.22999999999999998,-0.12925,-41.140299811170266,-1,1
728,728,728,403,Milwaukee,129,-145,Sacramento,128,125,239.5,238.0,6.5,3.0,0.5711159737417943,0.4288840262582056,-1,12.739132635064532,0.1898197096721368,1,9.739132635064532,0.24939999999999996,-0.11906500000000002,-11.739132635064532,-1,1
729,729,729,403,OklahomaCity,85,600,Portland,133,-900,227.5,231.0,-11.5,-13.0,0.136986301369863,0.863013698630137,48,-6.044721552275313,0.6616159386746019,-48,6.955278447724687,0.3145,-0.08488750000000003,-41.95527844772469,-1,1
730,730,730,404,Brooklyn,107,-140,Chicago,115,120,225.5,223.5,3.0,2.5,0.562043795620438,0.437956204379562,8,-0.4095535406885493,0.5112666552630598,-8,-2.9095535406885493,0.5801000000000001,0.029552500000000047,-7.590446459311451,-1,0
731,731,731,404,LALakers,86,450,LAClippers,104,-600,215.5,210.0,-10.5,-11.0,0.175,0.8250000000000001,18,0.428324292994295,0.4882171156814515,-18,11.428324292994295,0.2137,-0.1378075,-18.428324292994294,-1,1
732,732,732,404,Charlotte,86,350,Boston,116,-420,220.0,217.0,-10.0,-9.0,0.2157676348547718,0.7842323651452283,30,1.5428032951980422,0.4576324063893212,-30,10.542803295198041,0.23199999999999998,-0.12819999999999995,-31.54280329519804,-1,1
733,733,733,404,Memphis,116,140,Philadelphia,100,-160,224.5,225.0,-3.5,-3.5,0.4037267080745341,0.5962732919254659,-16,-14.04995676257042,0.8337180589577211,16,-10.54995676257042,0.7681,0.12825249999999996,30.049956762570417,1,1
734,734,734,404,GoldenState,111,100,Atlanta,117,-120,225.5,230.5,2.0,-1.5,0.4782608695652174,0.5217391304347826,6,-10.71428724511286,0.7700211068095881,-6,-9.21428724511286,0.7389,0.11292249999999997,4.71428724511286,1,1
735,735,735,404,NewOrleans,122,-155,Houston,115,135,222.5,220.0,5.0,2.5,0.5882115462252725,0.4117884537747275,-7,18.208801926082465,0.104597973359322,7,15.708801926082465,0.13770000000000004,-0.17770749999999996,-11.208801926082465,-1,1
736,736,736,404,Orlando,109,1000,Denver,119,-2000,216.0,213.0,-13.0,-17.5,0.0871369294605809,0.9128630705394192,10,-15.30499448371263,0.8544054988710883,-10,2.1950055162873703,0.4394,-0.019315000000000006,5.30499448371263,1,0
737,737,737,405,Detroit,132,-150,OklahomaCity,108,130,211.0,214.0,2.0,3.0,0.5798319327731092,0.4201680672268907,-24,4.699228180665557,0.3729369541925036,24,1.699228180665557,0.45299999999999996,-0.012174999999999991,19.300771819334443,1,0
