,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
968,"Wed, Mar 6, 2019",7:30p,Cleveland Cavaliers,107,Brooklyn Nets,113,Box Score,,"14,177",
969,"Wed, Mar 6, 2019",8:00p,Philadelphia 76ers,107,Chicago Bulls,108,Box Score,,"19,927",
970,"Wed, Mar 6, 2019",8:00p,Utah Jazz,114,New Orleans Pelicans,104,Box Score,,"14,681",
971,"Wed, Mar 6, 2019",9:00p,New York Knicks,96,Phoenix Suns,107,Box Score,,"14,427",
972,"Wed, Mar 6, 2019",10:00p,Boston Celtics,111,Sacramento Kings,109,Box Score,,"17,583",
973,"Wed, Mar 6, 2019",10:30p,Denver Nuggets,115,Los Angeles Lakers,99,Box Score,,"18,997",
974,"Thu, Mar 7, 2019",8:00p,Indiana Pacers,98,Milwaukee Bucks,117,Box Score,,"17,884",
975,"Thu, Mar 7, 2019",10:30p,Oklahoma City Thunder,129,Portland Trail Blazers,121,Box Score,OT,"20,037",
976,"Fri, Mar 8, 2019",7:00p,Washington Wizards,111,Charlotte Hornets,112,Box Score,,"18,144",
977,"Fri, Mar 8, 2019",7:00p,Dallas Mavericks,106,Orlando Magic,111,Box Score,,"19,196",
978,"Fri, Mar 8, 2019",8:00p,Detroit Pistons,112,Chicago Bulls,104,Box Score,,"21,048",
979,"Fri, Mar 8, 2019",8:00p,Philadelphia 76ers,91,Houston Rockets,107,Box Score,,"18,055",
980,"Fri, Mar 8, 2019",8:00p,Utah Jazz,104,Memphis Grizzlies,114,Box Score,,"15,407",
981,"Fri, Mar 8, 2019",8:00p,Cleveland Cavaliers,110,Miami Heat,126,Box Score,,"19,600",
982,"Fri, Mar 8, 2019",8:00p,Toronto Raptors,127,New Orleans Pelicans,104,Box Score,,"17,325",
983,"Fri, Mar 8, 2019",10:30p,Denver Nuggets,105,Golden State Warriors,122,Box Score,,"19,596",
984,"Fri, Mar 8, 2019",10:30p,Oklahoma City Thunder,110,Los Angeles Clippers,118,Box Score,,"17,915",
985,"Sat, Mar 9, 2019",12:00p,Sacramento Kings,102,New York Knicks,94,Box Score,,"19,812",
986,"Sat, Mar 9, 2019",7:00p,Brooklyn Nets,114,Atlanta Hawks,112,Box Score,,"16,527",
987,"Sat, Mar 9, 2019",8:00p,Washington Wizards,130,Minnesota Timberwolves,135,Box Score,OT,"14,381",
988,"Sat, Mar 9, 2019",8:30p,Boston Celtics,120,Los Angeles Lakers,107,Box Score,,"18,997",
989,"Sat, Mar 9, 2019",9:00p,Charlotte Hornets,114,Milwaukee Bucks,131,Box Score,,"17,996",
990,"Sat, Mar 9, 2019",10:00p,Phoenix Suns,120,Portland Trail Blazers,127,Box Score,,"19,851",
991,"Sun, Mar 10, 2019",12:00p,Chicago Bulls,108,Detroit Pistons,131,Box Score,,"19,356",
992,"Sun, Mar 10, 2019",3:30p,Toronto Raptors,125,Miami Heat,104,Box Score,,"19,600",
993,"Sun, Mar 10, 2019",3:30p,Indiana Pacers,89,Philadelphia 76ers,106,Box Score,,"20,636",
994,"Sun, Mar 10, 2019",6:00p,New Orleans Pelicans,116,Atlanta Hawks,128,Box Score,,"14,337",
995,"Sun, Mar 10, 2019",6:00p,Orlando Magic,97,Memphis Grizzlies,105,Box Score,,"16,627",
996,"Sun, Mar 10, 2019",7:00p,Houston Rockets,94,Dallas Mavericks,93,Box Score,,"20,423",
997,"Sun, Mar 10, 2019",8:00p,New York Knicks,92,Minnesota Timberwolves,103,Box Score,,"13,806",
998,"Sun, Mar 10, 2019",8:00p,Milwaukee Bucks,114,San Antonio Spurs,121,Box Score,,"18,594",
999,"Sun, Mar 10, 2019",8:30p,Phoenix Suns,115,Golden State Warriors,111,Box Score,,"19,596",
1000,"Mon, Mar 11, 2019",7:00p,Toronto Raptors,101,Cleveland Cavaliers,126,Box Score,,"19,432",
1001,"Mon, Mar 11, 2019",7:00p,Sacramento Kings,115,Washington Wizards,121,Box Score,,"15,012",
1002,"Mon, Mar 11, 2019",7:30p,Detroit Pistons,75,Brooklyn Nets,103,Box Score,,"17,732",
1003,"Mon, Mar 11, 2019",8:00p,Charlotte Hornets,106,Houston Rockets,118,Box Score,,"18,055",
1004,"Mon, Mar 11, 2019",9:00p,Oklahoma City Thunder,98,Utah Jazz,89,Box Score,,"18,306",
1005,"Mon, Mar 11, 2019",10:30p,Boston Celtics,115,Los Angeles Clippers,140,Box Score,,"19,068",
1006,"Tue, Mar 12, 2019",7:00p,New York Knicks,98,Indiana Pacers,103,Box Score,,"16,679",
1007,"Tue, Mar 12, 2019",7:00p,Cleveland Cavaliers,99,Philadelphia 76ers,106,Box Score,,"20,420",
1008,"Tue, Mar 12, 2019",8:00p,Los Angeles Lakers,123,Chicago Bulls,107,Box Score,,"21,359",
1009,"Tue, Mar 12, 2019",8:00p,San Antonio Spurs,112,Dallas Mavericks,105,Box Score,,"20,366",
1010,"Tue, Mar 12, 2019",8:00p,Milwaukee Bucks,130,New Orleans Pelicans,113,Box Score,,"15,562",
1011,"Tue, Mar 12, 2019",10:30p,Minnesota Timberwolves,107,Denver Nuggets,133,Box Score,,"16,874",
1012,"Tue, Mar 12, 2019",10:30p,Portland Trail Blazers,125,Los Angeles Clippers,104,Box Score,,"16,686",
1013,"Wed, Mar 13, 2019",7:00p,Brooklyn Nets,96,Oklahoma City Thunder,108,Box Score,,"18,203",
1014,"Wed, Mar 13, 2019",7:00p,Orlando Magic,90,Washington Wizards,100,Box Score,,"15,107",
1015,"Wed, Mar 13, 2019",7:30p,Memphis Grizzlies,111,Atlanta Hawks,132,Box Score,,"15,169",
1016,"Wed, Mar 13, 2019",7:30p,Detroit Pistons,74,Miami Heat,108,Box Score,,"19,600",
1017,"Wed, Mar 13, 2019",9:30p,Golden State Warriors,106,Houston Rockets,104,Box Score,,"18,122",
1018,"Wed, Mar 13, 2019",10:00p,Utah Jazz,114,Phoenix Suns,97,Box Score,,"18,055",
1019,"Thu, Mar 14, 2019",7:00p,Oklahoma City Thunder,106,Indiana Pacers,108,Box Score,,"16,656",
1020,"Thu, Mar 14, 2019",7:00p,Cleveland Cavaliers,91,Orlando Magic,120,Box Score,,"18,091",
1021,"Thu, Mar 14, 2019",7:30p,Sacramento Kings,120,Boston Celtics,126,Box Score,,"18,624",
1022,"Thu, Mar 14, 2019",8:00p,Los Angeles Lakers,98,Toronto Raptors,111,Box Score,,"19,962",
1023,"Thu, Mar 14, 2019",9:00p,Minnesota Timberwolves,100,Utah Jazz,120,Box Score,,"18,306",
1024,"Thu, Mar 14, 2019",10:30p,Dallas Mavericks,99,Denver Nuggets,100,Box Score,,"19,520",
1025,"Fri, Mar 15, 2019",7:00p,Los Angeles Lakers,97,Detroit Pistons,111,Box Score,,"20,768",
1026,"Fri, Mar 15, 2019",7:00p,Sacramento Kings,114,Philadelphia 76ers,123,Box Score,,"20,704",
1027,"Fri, Mar 15, 2019",7:00p,Charlotte Hornets,116,Washington Wizards,110,Box Score,,"19,520",
1028,"Fri, Mar 15, 2019",8:00p,Phoenix Suns,102,Houston Rockets,108,Box Score,,"18,055",
1029,"Fri, Mar 15, 2019",8:00p,Milwaukee Bucks,113,Miami Heat,98,Box Score,,"19,600",
1030,"Fri, Mar 15, 2019",8:00p,Portland Trail Blazers,122,New Orleans Pelicans,110,Box Score,,"16,117",
1031,"Fri, Mar 15, 2019",8:30p,New York Knicks,83,San Antonio Spurs,109,Box Score,,"18,354",
1032,"Fri, Mar 15, 2019",10:30p,Chicago Bulls,121,Los Angeles Clippers,128,Box Score,,"17,404",
1033,"Sat, Mar 16, 2019",12:30p,Atlanta Hawks,120,Boston Celtics,129,Box Score,,"18,624",
1034,"Sat, Mar 16, 2019",7:00p,Phoenix Suns,138,New Orleans Pelicans,136,Box Score,OT,"17,641",
1035,"Sat, Mar 16, 2019",7:00p,Memphis Grizzlies,128,Washington Wizards,135,Box Score,,"19,750",
1036,"Sat, Mar 16, 2019",8:30p,Cleveland Cavaliers,116,Dallas Mavericks,121,Box Score,,"20,347",
1037,"Sat, Mar 16, 2019",8:30p,Golden State Warriors,110,Oklahoma City Thunder,88,Box Score,,"18,203",
1038,"Sat, Mar 16, 2019",8:30p,Portland Trail Blazers,103,San Antonio Spurs,108,Box Score,,"18,354",
1039,"Sat, Mar 16, 2019",9:00p,Indiana Pacers,100,Denver Nuggets,102,Box Score,,"19,856",
1040,"Sat, Mar 16, 2019",9:00p,Brooklyn Nets,98,Utah Jazz,114,Box Score,,"18,306",
1041,"Sun, Mar 17, 2019",12:00p,Los Angeles Lakers,123,New York Knicks,124,Box Score,,"19,812",
1042,"Sun, Mar 17, 2019",1:00p,Charlotte Hornets,75,Miami Heat,93,Box Score,,"19,600",
1043,"Sun, Mar 17, 2019",3:30p,Philadelphia 76ers,130,Milwaukee Bucks,125,Box Score,,"18,148",
1044,"Sun, Mar 17, 2019",4:00p,Toronto Raptors,107,Detroit Pistons,110,Box Score,,"19,277",
1045,"Sun, Mar 17, 2019",6:00p,Atlanta Hawks,91,Orlando Magic,101,Box Score,,"18,045",
1046,"Sun, Mar 17, 2019",6:00p,Chicago Bulls,102,Sacramento Kings,129,Box Score,,"17,583",
1047,"Sun, Mar 17, 2019",9:00p,Minnesota Timberwolves,102,Houston Rockets,117,Box Score,,"18,055",
1048,"Sun, Mar 17, 2019",9:00p,Brooklyn Nets,116,Los Angeles Clippers,119,Box Score,,"17,247",
1049,"Mon, Mar 18, 2019",7:00p,Detroit Pistons,119,Cleveland Cavaliers,126,Box Score,,"18,465",
1050,"Mon, Mar 18, 2019",7:00p,Utah Jazz,116,Washington Wizards,95,Box Score,,"15,637",
1051,"Mon, Mar 18, 2019",7:30p,Denver Nuggets,114,Boston Celtics,105,Box Score,,"18,624",
1052,"Mon, Mar 18, 2019",7:30p,New York Knicks,92,Toronto Raptors,128,Box Score,,"19,800",
1053,"Mon, Mar 18, 2019",8:00p,Miami Heat,116,Oklahoma City Thunder,107,Box Score,,"18,203",
1054,"Mon, Mar 18, 2019",8:00p,Golden State Warriors,105,San Antonio Spurs,111,Box Score,,"18,354",
1055,"Mon, Mar 18, 2019",8:30p,New Orleans Pelicans,129,Dallas Mavericks,125,Box Score,OT,"20,276",
1056,"Mon, Mar 18, 2019",10:00p,Chicago Bulls,116,Phoenix Suns,101,Box Score,,"15,879",
1057,"Mon, Mar 18, 2019",10:30p,Indiana Pacers,98,Portland Trail Blazers,106,Box Score,,"19,393",
1058,"Tue, Mar 19, 2019",7:00p,Philadelphia 76ers,118,Charlotte Hornets,114,Box Score,,"16,411",
1059,"Tue, Mar 19, 2019",7:30p,Houston Rockets,121,Atlanta Hawks,105,Box Score,,"16,293",
1060,"Tue, Mar 19, 2019",8:00p,Los Angeles Lakers,101,Milwaukee Bucks,115,Box Score,,"17,879",
1061,"Tue, Mar 19, 2019",8:00p,Golden State Warriors,117,Minnesota Timberwolves,107,Box Score,,"17,964",
1062,"Tue, Mar 19, 2019",10:00p,Brooklyn Nets,123,Sacramento Kings,121,Box Score,,"17,583",
1063,"Tue, Mar 19, 2019",10:30p,Indiana Pacers,109,Los Angeles Clippers,115,Box Score,,"16,043",
1064,"Wed, Mar 20, 2019",7:00p,Milwaukee Bucks,102,Cleveland Cavaliers,107,Box Score,,"19,432",
1065,"Wed, Mar 20, 2019",7:00p,New Orleans Pelicans,96,Orlando Magic,119,Box Score,,"17,005",
1066,"Wed, Mar 20, 2019",7:00p,Boston Celtics,115,Philadelphia 76ers,118,Box Score,,"20,606",
1067,"Wed, Mar 20, 2019",7:30p,Utah Jazz,137,New York Knicks,116,Box Score,,"18,530",
1068,"Wed, Mar 20, 2019",8:00p,Washington Wizards,120,Chicago Bulls,126,Box Score,OT,"19,470",
1069,"Wed, Mar 20, 2019",8:00p,Houston Rockets,125,Memphis Grizzlies,126,Box Score,OT,"16,691",
1070,"Wed, Mar 20, 2019",8:30p,Miami Heat,110,San Antonio Spurs,105,Box Score,,"18,354",
1071,"Wed, Mar 20, 2019",9:30p,Toronto Raptors,123,Oklahoma City Thunder,114,Box Score,OT,"18,203",
1072,"Wed, Mar 20, 2019",10:00p,Dallas Mavericks,118,Portland Trail Blazers,126,Box Score,,"19,803",
1073,"Thu, Mar 21, 2019",7:00p,Minnesota Timberwolves,106,Charlotte Hornets,113,Box Score,,"15,576",
1074,"Thu, Mar 21, 2019",7:00p,Denver Nuggets,113,Washington Wizards,108,Box Score,,"15,986",
1075,"Thu, Mar 21, 2019",7:30p,Utah Jazz,114,Atlanta Hawks,117,Box Score,,"15,569",
1076,"Thu, Mar 21, 2019",10:00p,Detroit Pistons,118,Phoenix Suns,98,Box Score,,"16,066",
1077,"Thu, Mar 21, 2019",10:00p,Dallas Mavericks,100,Sacramento Kings,116,Box Score,,"17,583",
1078,"Thu, Mar 21, 2019",10:30p,Indiana Pacers,89,Golden State Warriors,112,Box Score,,"19,596",
1079,"Fri, Mar 22, 2019",7:00p,Memphis Grizzlies,119,Orlando Magic,123,Box Score,OT,"18,025",
1080,"Fri, Mar 22, 2019",7:30p,Los Angeles Clippers,110,Cleveland Cavaliers,108,Box Score,,"19,432",
1081,"Fri, Mar 22, 2019",7:30p,Denver Nuggets,111,New York Knicks,93,Box Score,,"19,290",
1082,"Fri, Mar 22, 2019",7:30p,Oklahoma City Thunder,116,Toronto Raptors,109,Box Score,,"20,014",
1083,"Fri, Mar 22, 2019",8:00p,San Antonio Spurs,105,Houston Rockets,111,Box Score,,"18,055",
1084,"Fri, Mar 22, 2019",8:30p,Miami Heat,87,Milwaukee Bucks,116,Box Score,,"18,094",
1085,"Fri, Mar 22, 2019",10:30p,Brooklyn Nets,111,Los Angeles Lakers,106,Box Score,,"18,997",
1086,"Sat, Mar 23, 2019",6:00p,Boston Celtics,117,Charlotte Hornets,124,Box Score,,"19,438",
1087,"Sat, Mar 23, 2019",7:00p,Miami Heat,113,Washington Wizards,108,Box Score,,"20,409",
1088,"Sat, Mar 23, 2019",7:30p,Philadelphia 76ers,127,Atlanta Hawks,129,Box Score,,"16,640",
1089,"Sat, Mar 23, 2019",8:00p,Utah Jazz,114,Chicago Bulls,83,Box Score,,"20,506",
1090,"Sat, Mar 23, 2019",8:00p,Minnesota Timberwolves,112,Memphis Grizzlies,99,Box Score,,"16,977",
1091,"Sat, Mar 23, 2019",8:30p,Dallas Mavericks,126,Golden State Warriors,91,Box Score,,"19,596",
1092,"Sat, Mar 23, 2019",10:00p,Detroit Pistons,112,Portland Trail Blazers,117,Box Score,,"19,815",
1093,"Sat, Mar 23, 2019",10:00p,Phoenix Suns,103,Sacramento Kings,112,Box Score,,"17,583",
1094,"Sun, Mar 24, 2019",12:00p,Los Angeles Clippers,124,New York Knicks,113,Box Score,,"18,263",
1095,"Sun, Mar 24, 2019",4:30p,Cleveland Cavaliers,105,Milwaukee Bucks,127,Box Score,,"17,930",
1096,"Sun, Mar 24, 2019",5:00p,Denver Nuggets,88,Indiana Pacers,124,Box Score,,"17,923",
1097,"Sun, Mar 24, 2019",6:00p,Charlotte Hornets,115,Toronto Raptors,114,Box Score,,"19,800",
1098,"Sun, Mar 24, 2019",7:00p,Houston Rockets,113,New Orleans Pelicans,90,Box Score,,"17,048",
1099,"Sun, Mar 24, 2019",7:30p,San Antonio Spurs,115,Boston Celtics,96,Box Score,,"18,624",
1100,"Sun, Mar 24, 2019",8:30p,Detroit Pistons,114,Golden State Warriors,121,Box Score,,"19,596",
1101,"Sun, Mar 24, 2019",9:30p,Sacramento Kings,106,Los Angeles Lakers,111,Box Score,,"18,997",
1102,"Mon, Mar 25, 2019",7:00p,Philadelphia 76ers,98,Orlando Magic,119,Box Score,,"16,848",
1103,"Mon, Mar 25, 2019",8:00p,Oklahoma City Thunder,103,Memphis Grizzlies,115,Box Score,,"15,144",
1104,"Mon, Mar 25, 2019",9:00p,Phoenix Suns,92,Utah Jazz,125,Box Score,,"18,306",
1105,"Mon, Mar 25, 2019",10:00p,Brooklyn Nets,144,Portland Trail Blazers,148,Box Score,2OT,"20,188",
1106,"Tue, Mar 26, 2019",7:00p,San Antonio Spurs,116,Charlotte Hornets,125,Box Score,OT,"14,227",
1107,"Tue, Mar 26, 2019",7:00p,Boston Celtics,116,Cleveland Cavaliers,106,Box Score,,"19,432",
1108,"Tue, Mar 26, 2019",7:30p,Orlando Magic,104,Miami Heat,99,Box Score,,"19,704",
1109,"Tue, Mar 26, 2019",7:30p,Chicago Bulls,103,Toronto Raptors,112,Box Score,,"19,800",
1110,"Tue, Mar 26, 2019",8:00p,Houston Rockets,94,Milwaukee Bucks,108,Box Score,,"17,910",
1111,"Tue, Mar 26, 2019",8:00p,Los Angeles Clippers,122,Minnesota Timberwolves,111,Box Score,,"13,176",
1112,"Tue, Mar 26, 2019",8:00p,Atlanta Hawks,130,New Orleans Pelicans,120,Box Score,,"14,751",
1113,"Tue, Mar 26, 2019",8:30p,Sacramento Kings,125,Dallas Mavericks,121,Box Score,,"20,168",
1114,"Tue, Mar 26, 2019",9:00p,Detroit Pistons,92,Denver Nuggets,95,Box Score,,"19,520",
1115,"Tue, Mar 26, 2019",10:30p,Washington Wizards,106,Los Angeles Lakers,124,Box Score,,"18,997",
1116,"Wed, Mar 27, 2019",8:00p,Portland Trail Blazers,118,Chicago Bulls,98,Box Score,,"20,227",
1117,"Wed, Mar 27, 2019",8:00p,Golden State Warriors,118,Memphis Grizzlies,103,Box Score,,"17,794",
1118,"Wed, Mar 27, 2019",8:00p,Indiana Pacers,99,Oklahoma City Thunder,107,Box Score,,"18,203",
1119,"Wed, Mar 27, 2019",10:00p,Washington Wizards,124,Phoenix Suns,121,Box Score,,"16,004",
1120,"Wed, Mar 27, 2019",10:30p,Los Angeles Lakers,100,Utah Jazz,115,Box Score,,"18,306",
1121,"Thu, Mar 28, 2019",7:00p,Orlando Magic,98,Detroit Pistons,115,Box Score,,"18,128",
1122,"Thu, Mar 28, 2019",7:00p,Brooklyn Nets,110,Philadelphia 76ers,123,Box Score,,"20,547",
1123,"Thu, Mar 28, 2019",7:30p,Dallas Mavericks,99,Miami Heat,105,Box Score,,"19,851",
1124,"Thu, Mar 28, 2019",7:30p,Toronto Raptors,117,New York Knicks,92,Box Score,,"19,812",
1125,"Thu, Mar 28, 2019",8:00p,Denver Nuggets,85,Houston Rockets,112,Box Score,,"18,055",
1126,"Thu, Mar 28, 2019",8:00p,Los Angeles Clippers,118,Milwaukee Bucks,128,Box Score,,"17,922",
1127,"Thu, Mar 28, 2019",8:00p,Sacramento Kings,118,New Orleans Pelicans,121,Box Score,,"13,976",
1128,"Thu, Mar 28, 2019",8:30p,Cleveland Cavaliers,110,San Antonio Spurs,116,Box Score,,"18,756",
1129,"Fri, Mar 29, 2019",7:00p,Indiana Pacers,112,Boston Celtics,114,Box Score,,"18,624",
1130,"Fri, Mar 29, 2019",7:30p,Portland Trail Blazers,118,Atlanta Hawks,98,Box Score,,"16,182",
1131,"Fri, Mar 29, 2019",8:00p,Golden State Warriors,130,Minnesota Timberwolves,131,Box Score,OT,"18,978",
1132,"Fri, Mar 29, 2019",8:00p,Denver Nuggets,115,Oklahoma City Thunder,105,Box Score,,"18,203",
1133,"Fri, Mar 29, 2019",9:00p,Washington Wizards,124,Utah Jazz,128,Box Score,,"18,306",
1134,"Fri, Mar 29, 2019",10:30p,Charlotte Hornets,115,Los Angeles Lakers,129,Box Score,,"18,997",
1135,"Sat, Mar 30, 2019",3:30p,Cleveland Cavaliers,108,Los Angeles Clippers,132,Box Score,,"16,439",
1136,"Sat, Mar 30, 2019",6:00p,Boston Celtics,96,Brooklyn Nets,110,Box Score,,"17,732",
1137,"Sat, Mar 30, 2019",6:00p,Sacramento Kings,108,Houston Rockets,119,Box Score,,"18,055",
1138,"Sat, Mar 30, 2019",7:00p,Portland Trail Blazers,90,Detroit Pistons,99,Box Score,,"18,592",
1139,"Sat, Mar 30, 2019",7:00p,Orlando Magic,121,Indiana Pacers,116,Box Score,,"17,923",
1140,"Sat, Mar 30, 2019",7:30p,Miami Heat,100,New York Knicks,92,Box Score,,"19,812",
1141,"Sat, Mar 30, 2019",8:00p,Toronto Raptors,124,Chicago Bulls,101,Box Score,,"21,238",
1142,"Sat, Mar 30, 2019",8:00p,Philadelphia 76ers,118,Minnesota Timberwolves,109,Box Score,,"18,978",
1143,"Sat, Mar 30, 2019",10:00p,Memphis Grizzlies,120,Phoenix Suns,115,Box Score,,"16,647",
1144,"Sun, Mar 31, 2019",12:30p,Milwaukee Bucks,135,Atlanta Hawks,136,Box Score,OT,"16,660",
1145,"Sun, Mar 31, 2019",3:30p,Dallas Mavericks,106,Oklahoma City Thunder,103,Box Score,,"18,203",
1146,"Sun, Mar 31, 2019",6:00p,Los Angeles Lakers,130,New Orleans Pelicans,102,Box Score,,"18,562",
1147,"Sun, Mar 31, 2019",7:00p,Sacramento Kings,113,San Antonio Spurs,106,Box Score,,"18,407",
1148,"Sun, Mar 31, 2019",8:00p,Washington Wizards,95,Denver Nuggets,90,Box Score,,"17,356",
1149,"Sun, Mar 31, 2019",8:30p,Charlotte Hornets,90,Golden State Warriors,137,Box Score,,"19,596",
1150,"Sun, Mar 31, 2019",10:30p,Memphis Grizzlies,96,Los Angeles Clippers,113,Box Score,,"16,740",
1151,"Mon, Apr 1, 2019",7:00p,Detroit Pistons,102,Indiana Pacers,111,Box Score,,"15,760",
1152,"Mon, Apr 1, 2019",7:30p,Miami Heat,105,Boston Celtics,110,Box Score,,"18,624",
1153,"Mon, Apr 1, 2019",7:30p,Milwaukee Bucks,131,Brooklyn Nets,121,Box Score,,"17,732",
1154,"Mon, Apr 1, 2019",7:30p,Chicago Bulls,105,New York Knicks,113,Box Score,,"18,874",
1155,"Mon, Apr 1, 2019",7:30p,Orlando Magic,109,Toronto Raptors,121,Box Score,,"19,800",
1156,"Mon, Apr 1, 2019",8:00p,Portland Trail Blazers,132,Minnesota Timberwolves,122,Box Score,,"11,209",
1157,"Mon, Apr 1, 2019",8:30p,Philadelphia 76ers,102,Dallas Mavericks,122,Box Score,,"19,645",
1158,"Mon, Apr 1, 2019",9:00p,Charlotte Hornets,102,Utah Jazz,111,Box Score,,"18,306",
1159,"Mon, Apr 1, 2019",10:00p,Cleveland Cavaliers,113,Phoenix Suns,122,Box Score,,"14,050",
1160,"Tue, Apr 2, 2019",8:00p,Los Angeles Lakers,103,Oklahoma City Thunder,119,Box Score,,"18,203",
1161,"Tue, Apr 2, 2019",8:30p,Atlanta Hawks,111,San Antonio Spurs,117,Box Score,,"18,354",
1162,"Tue, Apr 2, 2019",10:00p,Houston Rockets,130,Sacramento Kings,105,Box Score,,"17,583",
1163,"Tue, Apr 2, 2019",10:30p,Denver Nuggets,102,Golden State Warriors,116,Box Score,,"19,596",
1164,"Wed, Apr 3, 2019",7:00p,Indiana Pacers,108,Detroit Pistons,89,Box Score,,"18,984",
1165,"Wed, Apr 3, 2019",7:00p,New York Knicks,100,Orlando Magic,114,Box Score,,"18,846",
1166,"Wed, Apr 3, 2019",7:00p,Chicago Bulls,115,Washington Wizards,114,Box Score,,"16,616",
1167,"Wed, Apr 3, 2019",7:30p,Philadelphia 76ers,122,Atlanta Hawks,130,Box Score,,"16,638",
1168,"Wed, Apr 3, 2019",7:30p,Toronto Raptors,115,Brooklyn Nets,105,Box Score,,"17,732",
1169,"Wed, Apr 3, 2019",7:30p,Boston Celtics,112,Miami Heat,102,Box Score,,"19,904",
1170,"Wed, Apr 3, 2019",8:00p,Charlotte Hornets,115,New Orleans Pelicans,109,Box Score,,"16,844",
1171,"Wed, Apr 3, 2019",8:30p,Minnesota Timberwolves,110,Dallas Mavericks,108,Box Score,,"19,576",
1172,"Wed, Apr 3, 2019",9:00p,San Antonio Spurs,85,Denver Nuggets,113,Box Score,,"17,643",
1173,"Wed, Apr 3, 2019",10:00p,Utah Jazz,118,Phoenix Suns,97,Box Score,,"15,797",
1174,"Wed, Apr 3, 2019",10:00p,Memphis Grizzlies,89,Portland Trail Blazers,116,Box Score,,"19,608",
1175,"Wed, Apr 3, 2019",10:30p,Houston Rockets,135,Los Angeles Clippers,103,Box Score,,"17,593",
1176,"Thu, Apr 4, 2019",8:00p,Milwaukee Bucks,128,Philadelphia 76ers,122,Box Score,,"20,701",
1177,"Thu, Apr 4, 2019",10:00p,Cleveland Cavaliers,104,Sacramento Kings,117,Box Score,,"17,583",
1178,"Thu, Apr 4, 2019",10:30p,Golden State Warriors,108,Los Angeles Lakers,90,Box Score,,"18,997",
1179,"Fri, Apr 5, 2019",7:00p,Toronto Raptors,111,Charlotte Hornets,113,Box Score,,"18,684",
1180,"Fri, Apr 5, 2019",7:00p,Atlanta Hawks,113,Orlando Magic,149,Box Score,,"18,999",
1181,"Fri, Apr 5, 2019",7:00p,San Antonio Spurs,129,Washington Wizards,112,Box Score,,"20,409",
1182,"Fri, Apr 5, 2019",8:00p,New York Knicks,96,Houston Rockets,120,Box Score,,"18,055",
1183,"Fri, Apr 5, 2019",8:00p,Boston Celtics,117,Indiana Pacers,97,Box Score,,"17,371",
1184,"Fri, Apr 5, 2019",8:00p,Miami Heat,109,Minnesota Timberwolves,111,Box Score,,"17,763",
1185,"Fri, Apr 5, 2019",8:00p,Detroit Pistons,110,Oklahoma City Thunder,123,Box Score,,"18,203",
1186,"Fri, Apr 5, 2019",8:30p,Memphis Grizzlies,122,Dallas Mavericks,112,Box Score,,"20,111",
1187,"Fri, Apr 5, 2019",9:00p,Sacramento Kings,98,Utah Jazz,119,Box Score,,"18,306",
1188,"Fri, Apr 5, 2019",10:00p,New Orleans Pelicans,126,Phoenix Suns,133,Box Score,OT,"16,410",
1189,"Fri, Apr 5, 2019",10:30p,Portland Trail Blazers,110,Denver Nuggets,119,Box Score,,"19,928",
1190,"Fri, Apr 5, 2019",10:30p,Cleveland Cavaliers,114,Golden State Warriors,120,Box Score,,"19,596",
1191,"Fri, Apr 5, 2019",10:30p,Los Angeles Lakers,122,Los Angeles Clippers,117,Box Score,,"17,910",
1192,"Sat, Apr 6, 2019",5:00p,Brooklyn Nets,133,Milwaukee Bucks,128,Box Score,,"18,116",
1193,"Sat, Apr 6, 2019",8:00p,Philadelphia 76ers,116,Chicago Bulls,96,Box Score,,"21,059",
1194,"Sun, Apr 7, 2019",12:00p,Miami Heat,109,Toronto Raptors,117,Box Score,OT,"19,800",
1195,"Sun, Apr 7, 2019",3:00p,San Antonio Spurs,112,Cleveland Cavaliers,90,Box Score,,"19,432",
1196,"Sun, Apr 7, 2019",3:30p,Oklahoma City Thunder,132,Minnesota Timberwolves,126,Box Score,,"18,978",
1197,"Sun, Apr 7, 2019",4:00p,Charlotte Hornets,104,Detroit Pistons,91,Box Score,,"19,871",
1198,"Sun, Apr 7, 2019",5:00p,Brooklyn Nets,108,Indiana Pacers,96,Box Score,,"16,197",
1199,"Sun, Apr 7, 2019",6:00p,Dallas Mavericks,129,Memphis Grizzlies,127,Box Score,OT,"16,744",
1200,"Sun, Apr 7, 2019",7:00p,Phoenix Suns,113,Houston Rockets,149,Box Score,,"18,055",
1201,"Sun, Apr 7, 2019",7:00p,Atlanta Hawks,107,Milwaukee Bucks,115,Box Score,,"17,775",
1202,"Sun, Apr 7, 2019",7:30p,Orlando Magic,116,Boston Celtics,108,Box Score,,"18,624",
1203,"Sun, Apr 7, 2019",7:30p,Washington Wizards,110,New York Knicks,113,Box Score,,"19,812",
1204,"Sun, Apr 7, 2019",8:30p,Los Angeles Clippers,104,Golden State Warriors,131,Box Score,,"19,596",
1205,"Sun, Apr 7, 2019",9:00p,Denver Nuggets,108,Portland Trail Blazers,115,Box Score,,"19,890",
1206,"Sun, Apr 7, 2019",9:00p,New Orleans Pelicans,133,Sacramento Kings,129,Box Score,,"17,583",
